Episode,Reward
4116,284.0
4117,329.0
4118,243.0
4119,274.0
4120,375.0
4121,560.0
4122,760.0
4123,613.0
4124,206.0
4125,727.0
4126,182.0
4127,6824.0
4128,196.0
4129,18.0
4130,450.0
4131,54759.0
4132,215.0
4133,608.0
4134,1183.0
4135,1479.0
4136,707.0
4137,300.0
4138,3423.0
4139,7703.0
4140,193.0
4141,43.0
4142,62.0
4143,27.0
4144,31.0
4145,289.0
4146,33.0
4147,185.0
4148,484.0
4149,62.0
4150,111.0
4151,348.0
4152,123.0
4153,112.0
4154,383.0
4155,117.0
4156,113.0
4157,110.0
4158,113.0
4159,118.0
4160,85.0
4161,111.0
4162,114.0
4163,114.0
4164,506.0
4165,118.0
4166,108.0
4167,114.0
4168,108.0
4169,104.0
4170,110.0
4171,135.0
4172,117.0
4173,126.0
4174,130.0
4175,111.0
4176,140.0
4177,115.0
4178,130.0
4179,113.0
4180,112.0
4181,127.0
4182,118.0
4183,118.0
4184,120.0
4185,114.0
4186,130.0
4187,116.0
4188,109.0
4189,123.0
4190,142.0
4191,130.0
4192,118.0
4193,114.0
4194,136.0
4195,141.0
4196,142.0
4197,117.0
4198,134.0
4199,128.0
4200,104.0
4201,127.0
4202,105.0
4203,123.0
4204,103.0
4205,107.0
4206,114.0
4207,138.0
4208,133.0
4209,118.0
4210,128.0
4211,112.0
4212,105.0
4213,139.0
4214,150.0
4215,126.0
4216,145.0
4217,142.0
4218,121.0
4219,116.0
4220,146.0
4221,132.0
4222,114.0
4223,139.0
4224,128.0
4225,120.0
4226,131.0
4227,116.0
4228,132.0
4229,120.0
4230,137.0
4231,136.0
4232,122.0
4233,126.0
4234,143.0
4235,111.0
4236,125.0
4237,141.0
4238,126.0
4239,121.0
4240,115.0
4241,127.0
4242,125.0
4243,135.0
4244,177.0
4245,142.0
4246,127.0
4247,135.0
4248,145.0
4249,137.0
4250,167.0
4251,143.0
4252,109.0
4253,132.0
4254,121.0
4255,115.0
4256,125.0
4257,124.0
4258,119.0
4259,127.0
4260,171.0
4261,145.0
4262,154.0
4263,147.0
4264,129.0
4265,116.0
4266,142.0
4267,146.0
4268,160.0
4269,122.0
4270,126.0
4271,130.0
4272,131.0
4273,123.0
4274,152.0
4275,133.0
4276,126.0
4277,143.0
4278,119.0
4279,121.0
4280,448.0
4281,125.0
4282,100.0
4283,133.0
4284,130.0
4285,143.0
4286,145.0
4287,126.0
4288,75.0
4289,99.0
4290,92.0
4291,79.0
4292,75.0
4293,75.0
4294,135.0
4295,126.0
4296,73.0
4297,70.0
4298,72.0
4299,84.0
4300,70.0
4301,87.0
4302,82.0
4303,68.0
4304,88.0
4305,65.0
4306,70.0
4307,84.0
4308,75.0
4309,66.0
4310,160.0
4311,201.0
4312,66.0
4313,149.0
4314,78.0
4315,69.0
4316,78.0
4317,72.0
4318,78.0
4319,73.0
4320,81.0
4321,161.0
4322,14752.0
4323,152.0
4324,163.0
4325,144.0
4326,143.0
4327,238.0
4328,159.0
4329,168.0
4330,157.0
4331,168.0
4332,26.0
4333,132.0
4334,125.0
4335,447.0
4336,141.0
4337,165.0
4338,158.0
4339,127.0
4340,121.0
4341,146.0
4342,167.0
4343,134.0
4344,148.0
4345,160.0
4346,138.0
4347,129.0
4348,154.0
4349,150.0
4350,188.0
4351,155.0
4352,108.0
4353,114.0
4354,121.0
4355,147.0
4356,113.0
4357,136.0
4358,147.0
4359,105.0
4360,121.0
4361,138.0
4362,144.0
4363,168.0
4364,187.0
4365,143.0
4366,128.0
4367,169.0
4368,172.0
4369,136.0
4370,135.0
4371,130.0
4372,149.0
4373,155.0
4374,167.0
4375,171.0
4376,182.0
4377,134.0
4378,152.0
4379,171.0
4380,130.0
4381,126.0
4382,166.0
4383,185.0
4384,119.0
4385,136.0
4386,145.0
4387,166.0
4388,136.0
4389,136.0
4390,173.0
4391,155.0
4392,149.0
4393,125.0
4394,148.0
4395,121.0
4396,147.0
4397,121.0
4398,121.0
4399,144.0
4400,109.0
4401,119.0
4402,107.0
4403,126.0
4404,134.0
4405,104.0
4406,114.0
4407,132.0
4408,120.0
4409,104.0
4410,106.0
4411,111.0
4412,118.0
4413,119.0
4414,114.0
4415,109.0
4416,109.0
4417,103.0
4418,122.0
4419,112.0
4420,111.0
4421,111.0
4422,117.0
4423,105.0
4424,113.0
4425,114.0
4426,124.0
4427,112.0
4428,25.0
4429,136.0
4430,109.0
4431,115.0
4432,109.0
4433,124.0
4434,122.0
4435,105.0
4436,110.0
4437,104.0
4438,104.0
4439,102.0
4440,114.0
4441,113.0
4442,103.0
4443,107.0
4444,122.0
4445,110.0
4446,99.0
4447,118.0
4448,118.0
4449,108.0
4450,116.0
4451,21.0
4452,108.0
4453,103.0
4454,110.0
4455,103.0
4456,105.0
4457,23.0
4458,114.0
4459,106.0
4460,110.0
4461,114.0
4462,132.0
4463,108.0
4464,105.0
4465,106.0
4466,104.0
4467,109.0
4468,103.0
4469,105.0
4470,109.0
4471,107.0
4472,109.0
4473,106.0
4474,106.0
4475,108.0
4476,107.0
4477,105.0
4478,109.0
4479,112.0
4480,111.0
4481,111.0
4482,111.0
4483,105.0
4484,105.0
4485,104.0
4486,112.0
4487,113.0
4488,114.0
4489,109.0
4490,104.0
4491,107.0
4492,102.0
4493,105.0
4494,107.0
4495,102.0
4496,110.0
4497,112.0
4498,114.0
4499,111.0
4500,108.0
4501,107.0
4502,105.0
4503,111.0
4504,112.0
4505,109.0
4506,114.0
4507,109.0
4508,104.0
4509,88.0
4510,103.0
4511,111.0
4512,107.0
4513,110.0
4514,108.0
4515,103.0
4516,100.0
4517,96.0
4518,103.0
4519,93.0
4520,106.0
4521,107.0
4522,117.0
4523,103.0
4524,116.0
4525,106.0
4526,108.0
4527,108.0
4528,110.0
4529,108.0
4530,111.0
4531,110.0
4532,110.0
4533,104.0
4534,127.0
4535,111.0
4536,116.0
4537,109.0
4538,122.0
4539,108.0
4540,126.0
4541,100.0
4542,96.0
4543,111.0
4544,150.0
4545,110.0
4546,104.0
4547,126.0
4548,107.0
4549,120.0
4550,100.0
4551,130.0
4552,109.0
4553,127.0
4554,126.0
4555,111.0
4556,140.0
4557,105.0
4558,144.0
4559,99.0
4560,114.0
4561,131.0
4562,138.0
4563,129.0
4564,116.0
4565,105.0
4566,96.0
4567,113.0
4568,132.0
4569,127.0
4570,112.0
4571,139.0
4572,138.0
4573,110.0
4574,111.0
4575,110.0
4576,107.0
4577,112.0
4578,132.0
4579,111.0
4580,93.0
4581,105.0
4582,103.0
4583,95.0
4584,109.0
4585,110.0
4586,112.0
4587,107.0
4588,107.0
4589,101.0
4590,112.0
4591,126.0
4592,133.0
4593,145.0
4594,110.0
4595,155.0
4596,105.0
4597,105.0
4598,110.0
4599,109.0
4600,114.0
4601,112.0
4602,109.0
4603,113.0
4604,132.0
4605,108.0
4606,123.0
4607,109.0
4608,103.0
4609,108.0
4610,120.0
4611,110.0
4612,109.0
4613,131.0
4614,133.0
4615,109.0
4616,117.0
4617,107.0
4618,111.0
4619,109.0
4620,112.0
4621,111.0
4622,114.0
4623,123.0
4624,108.0
4625,115.0
4626,102.0
4627,117.0
4628,111.0
4629,106.0
4630,107.0
4631,111.0
4632,110.0
4633,107.0
4634,112.0
4635,104.0
4636,109.0
4637,111.0
4638,109.0
4639,111.0
4640,113.0
4641,114.0
4642,108.0
4643,101.0
4644,103.0
4645,107.0
4646,102.0
4647,109.0
4648,107.0
4649,109.0
4650,101.0
4651,101.0
4652,105.0
4653,104.0
4654,115.0
4655,107.0
4656,106.0
4657,104.0
4658,113.0
4659,102.0
4660,108.0
4661,108.0
4662,110.0
4663,100.0
4664,101.0
4665,105.0
4666,108.0
4667,105.0
4668,104.0
4669,98.0
4670,112.0
4671,108.0
4672,114.0
4673,113.0
4674,107.0
4675,106.0
4676,104.0
4677,114.0
4678,112.0
4679,105.0
4680,106.0
4681,110.0
4682,98.0
4683,114.0
4684,101.0
4685,107.0
4686,114.0
4687,102.0
4688,112.0
4689,104.0
4690,119.0
4691,92.0
4692,115.0
4693,117.0
4694,89.0
4695,88.0
4696,91.0
4697,120.0
4698,120.0
4699,110.0
4700,103.0
4701,118.0
4702,109.0
4703,106.0
4704,84.0
4705,91.0
4706,113.0
4707,113.0
4708,106.0
4709,115.0
4710,119.0
4711,107.0
4712,117.0
4713,118.0
4714,98.0
4715,99.0
4716,104.0
4717,119.0
4718,98.0
4719,118.0
4720,114.0
4721,128.0
4722,125.0
4723,122.0
4724,108.0
4725,315.0
4726,322.0
4727,100.0
4728,344.0
4729,93.0
4730,360.0
4731,135.0
4732,363.0
4733,354.0
4734,336.0
4735,352.0
4736,142.0
4737,130.0
4738,365.0
4739,324.0
4740,353.0
4741,343.0
4742,367.0
4743,401.0
4744,587.0
4745,149.0
4746,113.0
4747,645.0
4748,375.0
4749,296.0
4750,382.0
4751,286.0
4752,132.0
4753,1079.0
4754,7606.0
4755,201.0
4756,404.0
4757,293.0
4758,5996.0
4759,666.0
4760,10285.0
4761,490.0
4762,417.0
4763,934.0
4764,118.0
4765,5783.0
4766,5805.0
4767,111.0
4768,126.0
4769,311.0
4770,118.0
4771,228.0
4772,352.0
4773,197.0
4774,403.0
4775,260.0
4776,170.0
4777,491.0
4778,162.0
4779,204.0
4780,419.0
4781,161.0
4782,294.0
4783,152.0
4784,334.0
4785,193.0
4786,263.0
4787,135.0
4788,139.0
4789,255.0
4790,139.0
4791,428.0
4792,373.0
4793,281.0
4794,145.0
4795,279.0
4796,340.0
4797,335.0
4798,602.0
4799,232.0
4800,319.0
4801,159.0
4802,273.0
4803,373.0
4804,367.0
4805,174.0
4806,886.0
4807,732.0
4808,143.0
4809,193.0
4810,246.0
4811,620.0
4812,225.0
4813,148.0
4814,2462.0
4815,127.0
4816,217.0
4817,228.0
4818,231.0
4819,506.0
4820,440.0
4821,237.0
4822,213.0
4823,512.0
4824,224.0
4825,211.0
4826,266.0
4827,709.0
4828,226.0
4829,165.0
4830,506.0
4831,358.0
4832,170.0
4833,155.0
4834,190.0
4835,211.0
4836,536.0
4837,183.0
4838,226.0
4839,331.0
4840,203.0
4841,140.0
4842,746.0
4843,180.0
4844,356.0
4845,678.0
4846,214.0
4847,179.0
4848,635.0
4849,274.0
4850,322.0
4851,213.0
4852,366.0
4853,240.0
4854,226.0
4855,187.0
4856,506.0
4857,255.0
4858,218.0
4859,145.0
4860,180.0
4861,1264.0
4862,6861.0
4863,240.0
4864,263.0
4865,1214.0
4866,156.0
4867,425.0
4868,456.0
4869,681.0
4870,228.0
4871,410.0
4872,199.0
4873,409.0
4874,952.0
4875,142.0
4876,1544.0
4877,53794.0
4878,120.0
4879,61.0
4880,62.0
4881,67.0
4882,53.0
4883,249.0
4884,92.0
4885,341.0
4886,177.0
4887,126.0
4888,910.0
4889,266.0
4890,138.0
4891,232.0
4892,300.0
4893,526.0
4894,246.0
4895,196.0
4896,268.0
4897,241.0
4898,233.0
4899,253.0
4900,169.0
4901,138.0
4902,141.0
4903,240.0
4904,232.0
4905,240.0
4906,245.0
4907,232.0
4908,419.0
4909,273.0
4910,226.0
4911,210.0
4912,427.0
4913,215.0
4914,253.0
4915,189.0
4916,220.0
4917,233.0
4918,209.0
4919,240.0
4920,215.0
4921,213.0
4922,219.0
4923,236.0
4924,231.0
4925,204.0
4926,201.0
4927,193.0
4928,206.0
4929,232.0
4930,233.0
4931,220.0
4932,266.0
4933,171.0
4934,255.0
4935,243.0
4936,195.0
4937,240.0
4938,208.0
4939,362.0
4940,205.0
4941,223.0
4942,304.0
4943,615.0
4944,292.0
4945,261.0
4946,236.0
4947,962.0
4948,242.0
4949,414.0
4950,270.0
4951,99.0
4952,219.0
4953,226.0
4954,227.0
4955,243.0
4956,236.0
4957,1990.0
4958,279.0
4959,659.0
4960,251.0
4961,219.0
4962,240.0
4963,276.0
4964,270.0
4965,282.0
4966,258.0
4967,661.0
4968,661.0
4969,247.0
4970,235.0
4971,252.0
4972,246.0
4973,255.0
4974,733.0
4975,461.0
4976,257.0
4977,276.0
4978,484.0
4979,228.0
4980,233.0
4981,231.0
4982,246.0
4983,233.0
4984,659.0
4985,241.0
4986,660.0
4987,225.0
4988,233.0
4989,609.0
4990,635.0
4991,601.0
4992,269.0
4993,228.0
4994,236.0
4995,237.0
4996,286.0
4997,231.0
4998,241.0
4999,551.0
5000,241.0
